station_1,station_2,s1_strip,s2_strip,trains,geometry_x,city1,geometry_y,city2,dist
Bangbunan Railway Station,Taizhou Railway Station,bangbu,taizhou,29,POINT Z (13072997.26989561 3882546.661971886 0),bangbu,POINT Z (13501498.221849564 3336140.026828585 0),taizhou,0.6943869791075219
Baodingdong Railway Station,Tianjinxi Railway Station,baoding,tianjin,111,POINT Z (12854504.011604475 4701916.527166551 0),baoding,POINT Z (13047077.026734188 4741113.152474364 0),tianjin,0.19652160591565987
Baodingdong Railway Station,Tianjinxi Railway Station,baoding,tianjin,111,POINT Z (12854504.011604475 4701916.527166551 0),baoding,POINT Z (13041849.082956515 4744241.343686646 0),tianjin,0.19206656620390963
Baodingdong Railway Station,Tianjinxi Railway Station,baoding,tianjin,111,POINT Z (12854504.011604475 4701916.527166551 0),baoding,POINT Z (13030487.818397826 4729658.028137841 0),tianjin,0.17815692837950337
Baodingdong Railway Station,Tianjinxi Railway Station,baoding,tianjin,111,POINT Z (12854504.011604475 4701916.527166551 0),baoding,POINT Z (13047033.121770427 4745468.662114964 0),tianjin,0.19739363393954212
Baodingdong Railway Station,Tianjinxi Railway Station,baoding,tianjin,111,POINT Z (12868141.961683458 4702123.238325208 0),baoding,POINT Z (13047077.026734188 4741113.152474364 0),tianjin,0.1831337514224718
Baodingdong Railway Station,Tianjinxi Railway Station,baoding,tianjin,111,POINT Z (12868141.961683458 4702123.238325208 0),baoding,POINT Z (13041849.082956515 4744241.343686646 0),tianjin,0.17874031101072266
Baodingdong Railway Station,Tianjinxi Railway Station,baoding,tianjin,111,POINT Z (12868141.961683458 4702123.238325208 0),baoding,POINT Z (13030487.818397826 4729658.028137841 0),tianjin,0.1646643308137738
Baodingdong Railway Station,Tianjinxi Railway Station,baoding,tianjin,111,POINT Z (12868141.961683458 4702123.238325208 0),baoding,POINT Z (13047033.121770427 4745468.662114964 0),tianjin,0.1840675770492322
Baodingdong Railway Station,Shijiazhuang Railway Station,baoding,shijiazhuang,5424,POINT Z (12854504.011604475 4701916.527166551 0),baoding,POINT Z (12743638.45631382 4580781.525056799 0),shijiazhuang,0.16420980508494235
Baodingdong Railway Station,Shijiazhuang Railway Station,baoding,shijiazhuang,5424,POINT Z (12854504.011604475 4701916.527166551 0),baoding,POINT Z (12741543.877569288 4588703.974693158 0),shijiazhuang,0.159928339948829
Baodingdong Railway Station,Shijiazhuang Railway Station,baoding,shijiazhuang,5424,POINT Z (12854504.011604475 4701916.527166551 0),baoding,POINT Z (12730413.080312736 4589844.595991859 0),shijiazhuang,0.16720848359480994
Baodingdong Railway Station,Shijiazhuang Railway Station,baoding,shijiazhuang,5424,POINT Z (12868141.961683458 4702123.238325208 0),baoding,POINT Z (12743638.45631382 4580781.525056799 0),shijiazhuang,0.17385319734833804
Baodingdong Railway Station,Shijiazhuang Railway Station,baoding,shijiazhuang,5424,POINT Z (12868141.961683458 4702123.238325208 0),baoding,POINT Z (12741543.877569288 4588703.974693158 0),shijiazhuang,0.16997353989434652
Baodingdong Railway Station,Shijiazhuang Railway Station,baoding,shijiazhuang,5424,POINT Z (12868141.961683458 4702123.238325208 0),baoding,POINT Z (12730413.080312736 4589844.595991859 0),shijiazhuang,0.17769563384577125
Baodingdong Railway Station,Dingzhoudong Railway Station,baoding,dingzhou,998,POINT Z (12854504.011604475 4701916.527166551 0),baoding,POINT Z (12809450.984548762 4651358.700339817 0),dingzhou,0.06771904532939559
Baodingdong Railway Station,Dingzhoudong Railway Station,baoding,dingzhou,998,POINT Z (12868141.961683458 4702123.238325208 0),baoding,POINT Z (12809450.984548762 4651358.700339817 0),dingzhou,0.07759941439144712
Baodingdong Railway Station,Baiyangdian Railway Station,baoding,baiyangdian,1387,POINT Z (12854504.011604475 4701916.527166551 0),baoding,POINT Z (12898436.605536334 4731536.826457786 0),baiyangdian,0.052985233222889616
Baodingdong Railway Station,Baiyangdian Railway Station,baoding,baiyangdian,1387,POINT Z (12868141.961683458 4702123.238325208 0),baoding,POINT Z (12898436.605536334 4731536.826457786 0),baiyangdian,0.04222469198236451
Baodingdong Railway Station,Baigou Railway Station,baoding,baigou,443,POINT Z (12854504.011604475 4701916.527166551 0),baoding,POINT Z (12923222.12448898 4734081.181149 0),baigou,0.0758732100561076
Baodingdong Railway Station,Baigou Railway Station,baoding,baigou,443,POINT Z (12868141.961683458 4702123.238325208 0),baoding,POINT Z (12923222.12448898 4734081.181149 0),baigou,0.06367993753303738
Baodingdong Railway Station,Shengfang Railway Station,baoding,shengfang,112,POINT Z (12854504.011604475 4701916.527166551 0),baoding,POINT Z (12988995.038792573 4739063.911339692 0),shengfang,0.1395269312534919
Baodingdong Railway Station,Shengfang Railway Station,baoding,shengfang,112,POINT Z (12868141.961683458 4702123.238325208 0),baoding,POINT Z (12988995.038792573 4739063.911339692 0),shengfang,0.12637278017636838
Baodingdong Railway Station,Bazhouxi Railway Station,baoding,bazhou,221,POINT Z (12854504.011604475 4701916.527166551 0),baoding,POINT Z (12951813.909415778 4734693.364008634 0),bazhou,0.10268172790432956
Baodingdong Railway Station,Bazhouxi Railway Station,baoding,bazhou,221,POINT Z (12868141.961683458 4702123.238325208 0),baoding,POINT Z (12951813.909415778 4734693.364008634 0),bazhou,0.08978757110176364
Baodingdong Railway Station,Xingtaidong Railway Station,baoding,xingtai,31,POINT Z (12854504.011604475 4701916.527166551 0),baoding,POINT Z (12755578.367711974 4451887.784007061 0),xingtai,0.2688878119689695
Baodingdong Railway Station,Xingtaidong Railway Station,baoding,xingtai,31,POINT Z (12868141.961683458 4702123.238325208 0),baoding,POINT Z (12755578.367711974 4451887.784007061 0),xingtai,0.27438721778826813
Baodingdong Railway Station,Zhengdingjichang Railway Station,baoding,zhengdingjichang,760,POINT Z (12854504.011604475 4701916.527166551 0),baoding,POINT Z (12768741.353479935 4614902.39563239 0),zhengdingjichang,0.12217484444529082
Baodingdong Railway Station,Zhengdingjichang Railway Station,baoding,zhengdingjichang,760,POINT Z (12868141.961683458 4702123.238325208 0),baoding,POINT Z (12768741.353479935 4614902.39563239 0),zhengdingjichang,0.13224203685392796
Baodingdong Railway Station,Beijingxi Railway Station,baoding,beijing,2979,POINT Z (12854504.011604475 4701916.527166551 0),baoding,POINT Z (12959931.421973908 4851589.804862066 0),beijing,0.18307656571315656
Baodingdong Railway Station,Beijingxi Railway Station,baoding,beijing,2979,POINT Z (12854504.011604475 4701916.527166551 0),baoding,POINT Z (12948133.830318343 4850529.947923675 0),beijing,0.17564877392548411
Baodingdong Railway Station,Beijingxi Railway Station,baoding,beijing,2979,POINT Z (12854504.011604475 4701916.527166551 0),baoding,POINT Z (12954622.78792938 4846115.115672885 0),beijing,0.17554772086249265
Baodingdong Railway Station,Beijingxi Railway Station,baoding,beijing,2979,POINT Z (12868141.961683458 4702123.238325208 0),baoding,POINT Z (12959931.421973908 4851589.804862066 0),beijing,0.17540113891514256
Baodingdong Railway Station,Beijingxi Railway Station,baoding,beijing,2979,POINT Z (12868141.961683458 4702123.238325208 0),baoding,POINT Z (12948133.830318343 4850529.947923675 0),beijing,0.1685919645224658
Baodingdong Railway Station,Beijingxi Railway Station,baoding,beijing,2979,POINT Z (12868141.961683458 4702123.238325208 0),baoding,POINT Z (12954622.78792938 4846115.115672885 0),beijing,0.16796605029078318
Baodingdong Railway Station,Gaobeidiandong Railway Station,baoding,gaobeidian,976,POINT Z (12854504.011604475 4701916.527166551 0),baoding,POINT Z (12906504.267556688 4762955.766137334 0),gaobeidian,0.08018612918222182
Baodingdong Railway Station,Gaobeidiandong Railway Station,baoding,gaobeidian,976,POINT Z (12868141.961683458 4702123.238325208 0),baoding,POINT Z (12906504.267556688 4762955.766137334 0),gaobeidian,0.07191844653442012
Baodingdong Railway Station,Zhuozhoudong Railway Station,baoding,zhuozhou,975,POINT Z (12854504.011604475 4701916.527166551 0),baoding,POINT Z (12918407.656922357 4787600.602916737 0),zhuozhou,0.10688983451234889
Baodingdong Railway Station,Zhuozhoudong Railway Station,baoding,zhuozhou,975,POINT Z (12868141.961683458 4702123.238325208 0),baoding,POINT Z (12918407.656922357 4787600.602916737 0),zhuozhou,0.0991615851797612
Baohuashan Railway Station,Nanjing Railway Station,baohuashan,nanjing,112,POINT Z (13252511.143867001 3783226.9991552755 0),baohuashan,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,0.9753329384886498
Baohuashan Railway Station,Nanjing Railway Station,baohuashan,nanjing,112,POINT Z (13252511.143867001 3783226.9991552755 0),baohuashan,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,0.03711710968107669
Baohuashan Railway Station,Nanjing Railway Station,baohuashan,nanjing,112,POINT Z (13252511.143867001 3783226.9991552755 0),baohuashan,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,0.02980405195032336
Baohuashan Railway Station,Zhenjiang Railway Station,baohuashan,zhenjiang,112,POINT Z (13252511.143867001 3783226.9991552755 0),baohuashan,POINT Z (13294578.276162364 3789519.6118618115 0),zhenjiang,0.04253516891032644
Baohuashan Railway Station,Zhenjiang Railway Station,baohuashan,zhenjiang,112,POINT Z (13252511.143867001 3783226.9991552755 0),baohuashan,POINT Z (13293634.02605886 3783633.235406971 0),zhenjiang,0.04112488866438086
Baojinan Railway Station,Xianbei Railway Station,baoji,xian,53,POINT Z (11936610.191721197 4073853.2342469012 0),baoji,POINT Z (12126488.925853157 4079621.9403336737 0),xian,0.1899663434544951
Baojinan Railway Station,Beijingxi Railway Station,baoji,beijing,222,POINT Z (11936610.191721197 4073853.2342469012 0),baoji,POINT Z (12959931.421973908 4851589.804862066 0),beijing,1.2853250614370513
Baojinan Railway Station,Beijingxi Railway Station,baoji,beijing,222,POINT Z (11936610.191721197 4073853.2342469012 0),baoji,POINT Z (12948133.830318343 4850529.947923675 0),beijing,1.2753065470735114
Baojinan Railway Station,Beijingxi Railway Station,baoji,beijing,222,POINT Z (11936610.191721197 4073853.2342469012 0),baoji,POINT Z (12954622.78792938 4846115.115672885 0),beijing,1.2777863904198252
Baojinan Railway Station,Yanglingnan Railway Station,baoji,yangling,208,POINT Z (11936610.191721197 4073853.2342469012 0),baoji,POINT Z (12027891.667890638 4063228.445692104 0),yangling,0.09189773677031639
Baojinan Railway Station,Xianyangqindu Railway Station,baoji,xianyangqindu,3,POINT Z (11936610.191721197 4073853.2342469012 0),baoji,POINT Z (12095909.155937597 4073396.1088493937 0),xianyangqindu,0.15929962010013365
Baojinan Railway Station,Qishan Railway Station,baoji,qishan,113,POINT Z (11936610.191721197 4073853.2342469012 0),baoji,POINT Z (11978895.710370963 4065813.2307389034 0),qishan,0.04304308009295274
Baotou Railway Station,Huhehaotedong Railway Station,baotou,huhehaote,59,POINT Z (12226243.717722058 4954114.275998799 0),baotou,POINT Z (12429813.339582875 4987338.6403544 0),huhehaote,0.20626305857179017
Baotou Railway Station,Huhehaotedong Railway Station,baotou,huhehaote,59,POINT Z (12226243.717722058 4954114.275998799 0),baotou,POINT Z (12440953.800039148 4990086.835686238 0),huhehaote,0.21770265156648355
Baotou Railway Station,Huhehaotedong Railway Station,baotou,huhehaote,59,POINT Z (12247223.642736327 4948950.0005143415 0),baotou,POINT Z (12429813.339582875 4987338.6403544 0),huhehaote,0.18658157750240018
Baotou Railway Station,Huhehaotedong Railway Station,baotou,huhehaote,59,POINT Z (12247223.642736327 4948950.0005143415 0),baotou,POINT Z (12440953.800039148 4990086.835686238 0),huhehaote,0.19804952172761117
Baotou Railway Station,Beijingbei Railway Station,baotou,beijing,28,POINT Z (12226243.717722058 4954114.275998799 0),baotou,POINT Z (12959931.421973908 4851589.804862066 0),beijing,0.7408163838308498
Baotou Railway Station,Beijingbei Railway Station,baotou,beijing,28,POINT Z (12226243.717722058 4954114.275998799 0),baotou,POINT Z (12948133.830318343 4850529.947923675 0),beijing,0.7292839280328693
Baotou Railway Station,Beijingbei Railway Station,baotou,beijing,28,POINT Z (12226243.717722058 4954114.275998799 0),baotou,POINT Z (12954622.78792938 4846115.115672885 0),beijing,0.7363422360201711
Baotou Railway Station,Beijingbei Railway Station,baotou,beijing,28,POINT Z (12247223.642736327 4948950.0005143415 0),baotou,POINT Z (12959931.421973908 4851589.804862066 0),beijing,0.7193270370862022
Baotou Railway Station,Beijingbei Railway Station,baotou,beijing,28,POINT Z (12247223.642736327 4948950.0005143415 0),baotou,POINT Z (12948133.830318343 4850529.947923675 0),beijing,0.7077864069111574
Baotou Railway Station,Beijingbei Railway Station,baotou,beijing,28,POINT Z (12247223.642736327 4948950.0005143415 0),baotou,POINT Z (12954622.78792938 4846115.115672885 0),beijing,0.7148346411305332
Baotou Railway Station,Baotoudong Railway Station,baotou,baotou,86,POINT Z (12226243.717722058 4954114.275998799 0),baotou,POINT Z (12226243.717722058 4954114.275998799 0),baotou,0.0
Baotou Railway Station,Baotoudong Railway Station,baotou,baotou,86,POINT Z (12226243.717722058 4954114.275998799 0),baotou,POINT Z (12247223.642736327 4948950.0005143415 0),baotou,0.021606179553167272
Baotou Railway Station,Baotoudong Railway Station,baotou,baotou,86,POINT Z (12247223.642736327 4948950.0005143415 0),baotou,POINT Z (12226243.717722058 4954114.275998799 0),baotou,0.021606179553167272
Baotou Railway Station,Baotoudong Railway Station,baotou,baotou,86,POINT Z (12247223.642736327 4948950.0005143415 0),baotou,POINT Z (12247223.642736327 4948950.0005143415 0),baotou,0.0
Bazhouxi Railway Station,Tianjinxi Railway Station,bazhou,tianjin,599,POINT Z (12951813.909415778 4734693.364008634 0),bazhou,POINT Z (13047077.026734188 4741113.152474364 0),tianjin,0.0954791872879422
Bazhouxi Railway Station,Tianjinxi Railway Station,bazhou,tianjin,599,POINT Z (12951813.909415778 4734693.364008634 0),bazhou,POINT Z (13041849.082956515 4744241.343686646 0),tianjin,0.09054002645483618
Bazhouxi Railway Station,Tianjinxi Railway Station,bazhou,tianjin,599,POINT Z (12951813.909415778 4734693.364008634 0),bazhou,POINT Z (13030487.818397826 4729658.028137841 0),tianjin,0.07883488163146589
Bazhouxi Railway Station,Tianjinxi Railway Station,bazhou,tianjin,599,POINT Z (12951813.909415778 4734693.364008634 0),bazhou,POINT Z (13047033.121770427 4745468.662114964 0),tianjin,0.09582695576256184
Bazhouxi Railway Station,Baodingdong Railway Station,bazhou,baoding,109,POINT Z (12951813.909415778 4734693.364008634 0),bazhou,POINT Z (12854504.011604475 4701916.527166551 0),baoding,0.10268172790432956
Bazhouxi Railway Station,Baodingdong Railway Station,bazhou,baoding,109,POINT Z (12951813.909415778 4734693.364008634 0),bazhou,POINT Z (12868141.961683458 4702123.238325208 0),baoding,0.08978757110176364
Bazhouxi Railway Station,Baiyangdian Railway Station,bazhou,baiyangdian,713,POINT Z (12951813.909415778 4734693.364008634 0),bazhou,POINT Z (12898436.605536334 4731536.826457786 0),baiyangdian,0.05347055543706623
Bazhouxi Railway Station,Baigou Railway Station,bazhou,baigou,605,POINT Z (12951813.909415778 4734693.364008634 0),bazhou,POINT Z (12923222.12448898 4734081.181149 0),baigou,0.028598337943907055
Bazhouxi Railway Station,Shengfang Railway Station,bazhou,shengfang,715,POINT Z (12951813.909415778 4734693.364008634 0),bazhou,POINT Z (12988995.038792573 4739063.911339692 0),shengfang,0.03743712149333857
Bazhouxi Railway Station,Zhengdingjichang Railway Station,bazhou,zhengdingjichang,111,POINT Z (12951813.909415778 4734693.364008634 0),bazhou,POINT Z (12768741.353479935 4614902.39563239 0),zhengdingjichang,0.21878171048193382
Beidaihe Railway Station,Shanhaiguan Railway Station,beidaihe,shanhaiguan,334,POINT Z (13293030.060937047 4844157.798337291 0),beidaihe,POINT Z (13331804.87353989 4865735.048334608 0),shanhaiguan,0.044374134468541944
Beidaihe Railway Station,Tangshan Railway Station,beidaihe,tangshan,865,POINT Z (13293030.060937047 4844157.798337291 0),beidaihe,POINT Z (13148292.633445276 4839096.709042863 0),tangshan,0.14482588698772694
Beidaihe Railway Station,Tangshan Railway Station,beidaihe,tangshan,865,POINT Z (13293030.060937047 4844157.798337291 0),beidaihe,POINT Z (13148143.203058891 4811495.610401167 0),tangshan,0.1485227932223862
Beidaihe Railway Station,Luanhe Railway Station,beidaihe,luanhe,267,POINT Z (13293030.060937047 4844157.798337291 0),beidaihe,POINT Z (13209907.140154084 4844567.5692615025 0),luanhe,0.08312393080034798
Beidaihe Railway Station,Qinhuangdao Railway Station,beidaihe,qinhuangdao,1281,POINT Z (13293030.060937047 4844157.798337291 0),beidaihe,POINT Z (13312307.092070917 4860818.9566915305 0),qinhuangdao,0.025479366692310587
Beihai Railway Station,Shenzhenbei Railway Station,beihai,shenzhen,28,POINT Z (12147647.1694409 2446161.17658081 0),beihai,POINT Z (12702900.096578721 2575750.574298596 0),shenzhen,0.5701747320742789
Beihai Railway Station,Shenzhenbei Railway Station,beihai,shenzhen,28,POINT Z (12147647.1694409 2446161.17658081 0),beihai,POINT Z (12693088.623529322 2585166.595883038 0),shenzhen,0.5628755514618483
Beihai Railway Station,Nanningdong Railway Station,beihai,nanning,113,POINT Z (12147647.1694409 2446161.17658081 0),beihai,POINT Z (12057110.204927696 2611474.926515721 0),nanning,0.18848230118716072
