,station_1,station_2,s1_strip,s2_strip,trains,geometry_x,city1,geometry_y,city2,dist_x,pop1,pop2
751,Shanghai Railway Station,Hangzhou Railway Station,shanghai,hangzhou,111,POINT Z (13516935.750460241 3652860.7181513165 0),shanghai,POINT Z (13378205.238463944 3535214.189949766 0),hangzhou,181.89793994609457,4165757,3888002
752,Shaoguan Railway Station,Changshanan Railway Station,shaoguan,changsha,128,POINT Z (12635723.818197628 2845550.575325505 0),shaoguan,POINT Z (12585680.700380636 3267902.908761237 0),changsha,425.30672131939446,310873,3669011
753,Shaoguan Railway Station,Leiyangxi Railway Station,shaoguan,leiyang,866,POINT Z (12635723.818197628 2845550.575325505 0),shaoguan,POINT Z (12554895.051968668 3050869.005258733 0),leiyang,220.65572079676943,310873,1898050
754,Shenyang Railway Station,Changshanan Railway Station,shenyang,changsha,77,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (12585680.700380636 3267902.908761237 0),changsha,2173.0976452635373,1856331,3669011
755,Shenyang Railway Station,Changshanan Railway Station,shenyang,changsha,77,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (12585680.700380636 3267902.908761237 0),changsha,2193.986327308637,1856331,3669011
756,Shenyang Railway Station,Changshanan Railway Station,shenyang,changsha,77,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (12585680.700380636 3267902.908761237 0),changsha,2188.4028557675324,1856331,3669011
757,Shenyang Railway Station,Changchunxi Railway Station,shenyang,changchun,996,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (13950269.431386689 5451404.499799183 0),changchun,401.7391578006338,1856331,295684
758,Shenyang Railway Station,Changchunxi Railway Station,shenyang,changchun,996,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (13936456.989453055 5446180.397860233 0),changchun,390.0771024621957,1856331,295684
759,Shenyang Railway Station,Changchunxi Railway Station,shenyang,changchun,996,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (13950269.431386689 5451404.499799183 0),changchun,380.99920166799126,1856331,295684
760,Shenyang Railway Station,Changchunxi Railway Station,shenyang,changchun,996,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (13936456.989453055 5446180.397860233 0),changchun,369.1227712694188,1856331,295684
761,Shenyang Railway Station,Changchunxi Railway Station,shenyang,changchun,996,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (13950269.431386689 5451404.499799183 0),changchun,386.64410231730096,1856331,295684
762,Shenyang Railway Station,Changchunxi Railway Station,shenyang,changchun,996,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (13936456.989453055 5446180.397860233 0),changchun,374.7253211726849,1856331,295684
763,Shenyang Railway Station,Jinzhounan Railway Station,shenyang,jinzhou,38,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (13550125.13633295 4734100.665095277 0),jinzhou,420.6578938866672,1856331,5384170
764,Shenyang Railway Station,Jinzhounan Railway Station,shenyang,jinzhou,38,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (13483083.615538811 5014414.9296087455 0),jinzhou,271.52631902675125,1856331,5384170
765,Shenyang Railway Station,Jinzhounan Railway Station,shenyang,jinzhou,38,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (13550125.13633295 4734100.665095277 0),jinzhou,442.3888092984807,1856331,5384170
766,Shenyang Railway Station,Jinzhounan Railway Station,shenyang,jinzhou,38,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (13483083.615538811 5014414.9296087455 0),jinzhou,283.29430845208213,1856331,5384170
767,Shenyang Railway Station,Jinzhounan Railway Station,shenyang,jinzhou,38,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (13550125.13633295 4734100.665095277 0),jinzhou,437.06016890372985,1856331,5384170
768,Shenyang Railway Station,Jinzhounan Railway Station,shenyang,jinzhou,38,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (13483083.615538811 5014414.9296087455 0),jinzhou,277.5632533770702,1856331,5384170
769,Shenyang Railway Station,Tangshan Railway Station,shenyang,tangshan,112,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (13148292.633445276 4839096.709042863 0),tangshan,648.3344314467487,1856331,372994
770,Shenyang Railway Station,Tangshan Railway Station,shenyang,tangshan,112,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (13148143.203058891 4811495.610401167 0),tangshan,660.5209641061494,1856331,372994
771,Shenyang Railway Station,Tangshan Railway Station,shenyang,tangshan,112,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (13148292.633445276 4839096.709042863 0),tangshan,661.0248601692044,1856331,372994
772,Shenyang Railway Station,Tangshan Railway Station,shenyang,tangshan,112,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (13148143.203058891 4811495.610401167 0),tangshan,673.90786643426,1856331,372994
773,Shenyang Railway Station,Tangshan Railway Station,shenyang,tangshan,112,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (13148292.633445276 4839096.709042863 0),tangshan,655.2538040464093,1856331,372994
774,Shenyang Railway Station,Tangshan Railway Station,shenyang,tangshan,112,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (13148143.203058891 4811495.610401167 0),tangshan,668.0932055718306,1856331,372994
775,Shenyang Railway Station,Sipingdong Railway Station,shenyang,siping,783,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (13851832.383990047 5332550.265102123 0),siping,249.57128094281376,1856331,334864
776,Shenyang Railway Station,Sipingdong Railway Station,shenyang,siping,783,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (13851832.383990047 5332550.265102123 0),siping,228.16126440218284,1856331,334864
777,Shenyang Railway Station,Sipingdong Railway Station,shenyang,siping,783,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (13851832.383990047 5332550.265102123 0),siping,233.66872151393147,1856331,334864
778,Shenyang Railway Station,Shijiazhuang Railway Station,shenyang,shijiazhuang,110,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (12743638.45631382 4580781.525056799 0),shijiazhuang,1125.88602183095,1856331,1124251
779,Shenyang Railway Station,Shijiazhuang Railway Station,shenyang,shijiazhuang,110,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (12741543.877569288 4588703.974693158 0),shijiazhuang,1124.0306930936629,1856331,1124251
780,Shenyang Railway Station,Shijiazhuang Railway Station,shenyang,shijiazhuang,110,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (12730413.080312736 4589844.595991859 0),shijiazhuang,1133.3733920164077,1856331,1124251
781,Shenyang Railway Station,Shijiazhuang Railway Station,shenyang,shijiazhuang,110,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (12743638.45631382 4580781.525056799 0),shijiazhuang,1139.5279658761945,1856331,1124251
782,Shenyang Railway Station,Shijiazhuang Railway Station,shenyang,shijiazhuang,110,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (12741543.877569288 4588703.974693158 0),shijiazhuang,1137.5435874864374,1856331,1124251
783,Shenyang Railway Station,Shijiazhuang Railway Station,shenyang,shijiazhuang,110,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (12730413.080312736 4589844.595991859 0),shijiazhuang,1146.7851865249431,1856331,1124251
784,Shenyang Railway Station,Shijiazhuang Railway Station,shenyang,shijiazhuang,110,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (12743638.45631382 4580781.525056799 0),shijiazhuang,1133.704336766994,1856331,1124251
785,Shenyang Railway Station,Shijiazhuang Railway Station,shenyang,shijiazhuang,110,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (12741543.877569288 4588703.974693158 0),shijiazhuang,1131.7273158654848,1856331,1124251
786,Shenyang Railway Station,Shijiazhuang Railway Station,shenyang,shijiazhuang,110,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (12730413.080312736 4589844.595991859 0),shijiazhuang,1140.9749304413017,1856331,1124251
787,Shenyang Railway Station,Liaoyang Railway Station,shenyang,liaoyang,1045,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (13710390.248087237 5053805.975321391 0),liaoyang,63.05932399757295,1856331,2437717
788,Shenyang Railway Station,Liaoyang Railway Station,shenyang,liaoyang,1045,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (13710390.248087237 5053805.975321391 0),liaoyang,85.16917959089353,1856331,2437717
789,Shenyang Railway Station,Liaoyang Railway Station,shenyang,liaoyang,1045,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (13710390.248087237 5053805.975321391 0),liaoyang,80.13386458807847,1856331,2437717
790,Shenyang Railway Station,Yingkoudong Railway Station,shenyang,yingkou,419,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (13628219.020785518 4956939.23837321 0),yingkou,188.54160281635504,1856331,705263
791,Shenyang Railway Station,Yingkoudong Railway Station,shenyang,yingkou,419,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (13628219.020785518 4956939.23837321 0),yingkou,209.1232094921098,1856331,705263
792,Shenyang Railway Station,Yingkoudong Railway Station,shenyang,yingkou,419,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (13628219.020785518 4956939.23837321 0),yingkou,203.5279660461262,1856331,705263
793,Shenyangbei Railway Station,Qinhuangdao Railway Station,shenyang,qinhuangdao,27,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (13312307.092070917 4860818.9566915305 0),qinhuangdao,492.7856848973984,1856331,270476
794,Shenyangbei Railway Station,Qinhuangdao Railway Station,shenyang,qinhuangdao,27,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (13312307.092070917 4860818.9566915305 0),qinhuangdao,507.356207657621,1856331,270476
795,Shenyangbei Railway Station,Qinhuangdao Railway Station,shenyang,qinhuangdao,27,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (13312307.092070917 4860818.9566915305 0),qinhuangdao,501.4806131814146,1856331,270476
796,Shenyangbei Railway Station,Zhengzhoudong Railway Station,shenyang,zhengzhou,109,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,1452.046385240064,1856331,2554862
797,Shenyangbei Railway Station,Zhengzhoudong Railway Station,shenyang,zhengzhou,109,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,1463.0311065656172,1856331,2554862
798,Shenyangbei Railway Station,Zhengzhoudong Railway Station,shenyang,zhengzhou,109,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,1482.753256849356,1856331,2554862
799,Shenyangbei Railway Station,Zhengzhoudong Railway Station,shenyang,zhengzhou,109,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,1469.7450929709912,1856331,2554862
800,Shenyangbei Railway Station,Zhengzhoudong Railway Station,shenyang,zhengzhou,109,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,1480.654267439088,1856331,2554862
801,Shenyangbei Railway Station,Zhengzhoudong Railway Station,shenyang,zhengzhou,109,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,1500.207030975214,1856331,2554862
802,Shenyangbei Railway Station,Zhengzhoudong Railway Station,shenyang,zhengzhou,109,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,1463.845231200438,1856331,2554862
803,Shenyangbei Railway Station,Zhengzhoudong Railway Station,shenyang,zhengzhou,109,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,1474.7523360160703,1856331,2554862
804,Shenyangbei Railway Station,Zhengzhoudong Railway Station,shenyang,zhengzhou,109,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,1494.301091996026,1856331,2554862
805,Shenyangbei Railway Station,Ningbo Railway Station,shenyang,ningbo,111,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,1638.096477752224,1856331,3586581
806,Shenyangbei Railway Station,Ningbo Railway Station,shenyang,ningbo,111,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,1639.297916948964,1856331,3586581
807,Shenyangbei Railway Station,Ningbo Railway Station,shenyang,ningbo,111,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,1660.9069306593497,1856331,3586581
808,Shenyangbei Railway Station,Ningbo Railway Station,shenyang,ningbo,111,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,1662.1070793850283,1856331,3586581
809,Shenyangbei Railway Station,Ningbo Railway Station,shenyang,ningbo,111,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,1656.6339980161365,1856331,3586581
810,Shenyangbei Railway Station,Ningbo Railway Station,shenyang,ningbo,111,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,1657.8478257113325,1856331,3586581
811,Shenyangbei Railway Station,Taiyuannan Railway Station,shenyang,taiyuan,111,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (12535130.286174435 4549982.939483829 0),taiyuan,1326.2292550867312,1856331,1462546
812,Shenyangbei Railway Station,Taiyuannan Railway Station,shenyang,taiyuan,111,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (12532538.008450605 4559660.703318949 0),taiyuan,1324.520613994514,1856331,1462546
813,Shenyangbei Railway Station,Taiyuannan Railway Station,shenyang,taiyuan,111,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (12535130.286174435 4549982.939483829 0),taiyuan,1338.8542241743376,1856331,1462546
814,Shenyangbei Railway Station,Taiyuannan Railway Station,shenyang,taiyuan,111,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (12532538.008450605 4559660.703318949 0),taiyuan,1337.004549390011,1856331,1462546
815,Shenyangbei Railway Station,Taiyuannan Railway Station,shenyang,taiyuan,111,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (12535130.286174435 4549982.939483829 0),taiyuan,1333.0967502429571,1856331,1462546
816,Shenyangbei Railway Station,Taiyuannan Railway Station,shenyang,taiyuan,111,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (12532538.008450605 4559660.703318949 0),taiyuan,1331.2572045103188,1856331,1462546
817,Shenyangnan Railway Station,Wuhan Railway Station,shenyang,wuhan,109,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (12737039.410628188 3582129.747412952 0),wuhan,1826.798528557412,1856331,2555926
818,Shenyangnan Railway Station,Wuhan Railway Station,shenyang,wuhan,109,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (12737039.410628188 3582129.747412952 0),wuhan,1847.496452808292,1856331,2555926
819,Shenyangnan Railway Station,Wuhan Railway Station,shenyang,wuhan,109,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (12737039.410628188 3582129.747412952 0),wuhan,1841.8755308827224,1856331,2555926
820,Shenyangnan Railway Station,Yanjixi Railway Station,shenyang,yanji,111,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,POINT Z (14405589.839188607 5297169.426577908 0),yanji,694.1744906420101,1856331,429264
821,Shenyangnan Railway Station,Yanjixi Railway Station,shenyang,yanji,111,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,POINT Z (14405589.839188607 5297169.426577908 0),yanji,685.3174370134481,1856331,429264
822,Shenyangnan Railway Station,Yanjixi Railway Station,shenyang,yanji,111,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,POINT Z (14405589.839188607 5297169.426577908 0),yanji,690.6721409814938,1856331,429264
823,Shenzhenbei Railway Station,Nanjingnan Railway Station,shenzhen,nanjing,111,POINT Z (12702900.096578721 2575750.574298596 0),shenzhen,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,446.5163913586831,36825407,2777090
824,Shenzhenbei Railway Station,Nanjingnan Railway Station,shenzhen,nanjing,111,POINT Z (12702900.096578721 2575750.574298596 0),shenzhen,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,1293.338307915764,36825407,2777090
825,Shenzhenbei Railway Station,Nanjingnan Railway Station,shenzhen,nanjing,111,POINT Z (12702900.096578721 2575750.574298596 0),shenzhen,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,1307.5188505056444,36825407,2777090
826,Shenzhenbei Railway Station,Nanjingnan Railway Station,shenzhen,nanjing,111,POINT Z (12693088.623529322 2585166.595883038 0),shenzhen,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,449.6182414845673,36825407,2777090
827,Shenzhenbei Railway Station,Nanjingnan Railway Station,shenzhen,nanjing,111,POINT Z (12693088.623529322 2585166.595883038 0),shenzhen,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,1288.736806720411,36825407,2777090
828,Shenzhenbei Railway Station,Nanjingnan Railway Station,shenzhen,nanjing,111,POINT Z (12693088.623529322 2585166.595883038 0),shenzhen,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,1302.8541743617482,36825407,2777090
